N_CTX,Base Flash Attention,Naive Attention Masking,Binary Block Masking
256.0,0.658417,0.715635,0.6922140000000001
512.0,2.055525,2.255994,2.082821
1024.0,7.379938,8.152149,6.265015999999999
2048.0,28.182273000000002,31.340885999999998,16.482301
4096.0,110.082596,125.80339699999999,40.525026
8192.0,430.43121399999995,514.702347,111.4228
16384.0,1786.9547420000001,2189.286499,251.454464
