N_CTX,Base Flash Attention,Naive Attention Masking,Binary Block Masking
256.0,0.580057,0.7488140000000001,0.594947
512.0,1.498893,2.275767,1.315289
1024.0,4.451853,7.667046,2.640389
2048.0,15.056873,27.465924,5.6820759999999995
4096.0,54.318478,103.840458,13.819726000000001
8192.0,213.923496,433.837067,33.804879
16384.0,909.902069,1860.626434,97.336577
